KnittingID,FactoryID,MachineID,DateKey,Date,RPM,EfficiencyPct,RunHours,ProductionKG,MajorFault,StopMinutes
1826,3,KM-011,20240207,2024-02-07,703,85.4,12,126,Oil Spot,17
1827,3,KM-021,20240826,2024-08-26,733,75.6,18,197,Oil Spot,33
1828,3,KM-002,20240920,2024-09-20,828,81.3,18,223,Slub,37
1829,3,KM-050,20220421,2022-04-21,807,70.5,9,108,Hole,29
1830,3,KM-007,20221024,2022-10-24,705,70.4,17,179,Slub,52
1831,3,KM-020,20220707,2022-07-07,709,88.9,21,223,Oil Spot,28
1832,3,KM-030,20250430,2025-04-30,627,82.5,11,103,Barré,58
1833,3,KM-017,20220503,2022-05-03,711,78.8,12,127,Hole,18
1834,3,KM-012,20220226,2022-02-26,770,70.6,19,219,Uneven Loop,51
1835,3,KM-021,20250122,2025-01-22,834,91.6,17,212,Needle Mark,36
1836,3,KM-031,20230722,2023-07-22,887,81.1,20,266,Slub,59
1837,3,KM-016,20230923,2023-09-23,639,81.6,22,210,Hole,59
1838,3,KM-002,20250113,2025-01-13,625,88.1,12,112,Hole,24
1839,3,KM-029,20250826,2025-08-26,795,84.7,10,119,Hole,8
1840,3,KM-024,20240523,2024-05-23,710,82.4,14,149,Slub,28
1841,3,KM-005,20230725,2023-07-25,743,76.3,8,89,Oil Spot,54
1842,3,KM-003,20240723,2024-07-23,661,73.2,12,118,Uneven Loop,56
1843,3,KM-014,20231207,2023-12-07,661,89.8,19,188,Slub,55
1844,3,KM-002,20240706,2024-07-06,843,69.7,9,113,Hole,51
1845,3,KM-016,20250715,2025-07-15,833,88.5,17,212,Slub,40
1846,3,KM-018,20250607,2025-06-07,738,65.6,17,188,Uneven Loop,9
1847,3,KM-047,20250202,2025-02-02,678,70.8,14,142,Slub,29
1848,3,KM-002,20220513,2022-05-13,619,78.4,21,194,Uneven Loop,31
1849,3,KM-012,20250112,2025-01-12,606,80.6,8,72,Slub,9
1850,3,KM-050,20220401,2022-04-01,743,84.2,19,211,Uneven Loop,17
1851,3,KM-018,20230405,2023-04-05,612,83.1,21,192,Needle Mark,20
1852,3,KM-045,20231230,2023-12-30,829,86.9,18,223,Hole,60
1853,3,KM-037,20231124,2023-11-24,822,80.1,19,234,Uneven Loop,55
1854,3,KM-015,20231206,2023-12-06,624,72.7,9,84,Barré,28
1855,3,KM-030,20250509,2025-05-09,841,79.7,13,163,Slub,28
1856,3,KM-047,20231025,2023-10-25,882,79.6,13,171,Slub,45
1857,3,KM-023,20250920,2025-09-20,808,69.7,14,169,Oil Spot,34
1858,3,KM-023,20220116,2022-01-16,749,69.0,18,202,Uneven Loop,48
1859,3,KM-035,20221119,2022-11-19,808,74.7,14,169,Hole,43
1860,3,KM-017,20240609,2024-06-09,670,74.0,13,130,Slub,34
1861,3,KM-029,20230906,2023-09-06,876,88.3,10,131,Hole,26
1862,3,KM-033,20240919,2024-09-19,674,81.2,16,161,Slub,58
1863,3,KM-048,20250619,2025-06-19,681,88.0,17,173,Needle Mark,57
1864,3,KM-014,20240709,2024-07-09,802,67.2,14,168,Hole,37
1865,3,KM-035,20221112,2022-11-12,621,79.0,17,158,Hole,21
1866,3,KM-036,20241219,2024-12-19,684,85.0,18,184,Slub,55
1867,3,KM-022,20251026,2025-10-26,850,68.2,19,242,Oil Spot,40
1868,3,KM-026,20240723,2024-07-23,867,82.7,14,182,Needle Mark,41
1869,3,KM-023,20240623,2024-06-23,808,83.6,9,109,Needle Mark,45
1870,3,KM-042,20230723,2023-07-23,832,69.2,19,237,Needle Mark,50
1871,3,KM-001,20230910,2023-09-10,858,86.6,15,193,Needle Mark,9
1872,3,KM-045,20250104,2025-01-04,756,71.5,14,158,Oil Spot,57
1873,3,KM-014,20250424,2025-04-24,877,82.2,21,276,Needle Mark,6
1874,3,KM-002,20250610,2025-06-10,615,73.0,11,101,Needle Mark,57
1875,3,KM-050,20250310,2025-03-10,636,66.8,15,143,Hole,32
1876,3,KM-023,20241109,2024-11-09,806,65.3,17,205,Oil Spot,26
1877,3,KM-025,20230621,2023-06-21,791,70.6,14,166,Barré,42
1878,3,KM-031,20241130,2024-11-30,621,83.3,8,74,Uneven Loop,25
1879,3,KM-023,20230923,2023-09-23,615,71.9,15,138,Uneven Loop,53
1880,3,KM-035,20220409,2022-04-09,650,76.4,17,165,Barré,27
1881,3,KM-044,20220327,2022-03-27,851,91.9,14,178,Hole,36
1882,3,KM-049,20241030,2024-10-30,644,77.8,16,154,Hole,10
1883,3,KM-016,20240220,2024-02-20,648,77.3,19,184,Oil Spot,20
1884,3,KM-039,20250714,2025-07-14,840,65.9,12,151,Barré,54
1885,3,KM-046,20250406,2025-04-06,831,70.8,14,174,Hole,5
1886,3,KM-044,20240825,2024-08-25,665,81.0,18,179,Hole,37
1887,3,KM-029,20230214,2023-02-14,635,78.6,15,142,Oil Spot,49
1888,3,KM-037,20240309,2024-03-09,798,86.6,16,191,Slub,51
1889,3,KM-004,20240628,2024-06-28,729,80.8,19,207,Barré,36
1890,3,KM-012,20220103,2022-01-03,831,72.9,10,124,Hole,23
1891,3,KM-039,20220923,2022-09-23,769,76.5,18,207,Needle Mark,58
1892,3,KM-005,20231203,2023-12-03,701,78.0,11,115,Hole,29
1893,3,KM-050,20220926,2022-09-26,690,85.9,8,82,Oil Spot,16
1894,3,KM-015,20230728,2023-07-28,774,88.4,17,197,Uneven Loop,19
1895,3,KM-046,20240418,2024-04-18,827,86.8,22,272,Hole,11
1896,3,KM-011,20220225,2022-02-25,671,68.6,17,171,Barré,6
1897,3,KM-029,20230529,2023-05-29,854,74.9,19,243,Uneven Loop,6
1898,3,KM-046,20250925,2025-09-25,868,89.2,13,169,Slub,39
1899,3,KM-007,20230530,2023-05-30,814,77.8,12,146,Uneven Loop,40
1900,3,KM-045,20250824,2025-08-24,816,66.8,9,110,Oil Spot,47
1901,3,KM-023,20220801,2022-08-01,843,75.8,22,278,Needle Mark,13
1902,3,KM-008,20250220,2025-02-20,612,69.4,17,156,Needle Mark,47
1903,3,KM-013,20230626,2023-06-26,828,82.8,16,198,Oil Spot,40
1904,3,KM-017,20240208,2024-02-08,844,66.8,20,253,Slub,16
1905,3,KM-038,20240223,2024-02-23,811,68.1,8,97,Needle Mark,17
1906,3,KM-010,20221028,2022-10-28,753,68.6,19,214,Uneven Loop,5
1907,3,KM-024,20221028,2022-10-28,630,78.8,8,75,Hole,38
1908,3,KM-043,20220801,2022-08-01,736,80.8,8,88,Oil Spot,56
1909,3,KM-009,20230331,2023-03-31,763,89.9,21,240,Uneven Loop,56
1910,3,KM-014,20240913,2024-09-13,696,82.9,15,156,Uneven Loop,18
1911,3,KM-007,20240517,2024-05-17,688,75.5,18,185,Slub,39
1912,3,KM-005,20230712,2023-07-12,674,83.0,21,212,Barré,14
1913,3,KM-049,20231118,2023-11-18,634,77.9,9,85,Barré,15
1914,3,KM-016,20230106,2023-01-06,811,87.7,13,158,Needle Mark,57
1915,3,KM-017,20240624,2024-06-24,808,66.6,14,169,Hole,60
1916,3,KM-021,20240404,2024-04-04,802,65.7,18,216,Slub,28
1917,3,KM-026,20250207,2025-02-07,830,81.4,21,261,Needle Mark,52
1918,3,KM-009,20220818,2022-08-18,845,81.6,20,253,Barré,31
1919,3,KM-042,20230625,2023-06-25,680,71.5,16,163,Oil Spot,36
1920,3,KM-050,20230612,2023-06-12,638,76.7,8,76,Uneven Loop,9
1921,3,KM-036,20220219,2022-02-19,643,84.0,20,192,Needle Mark,54
1922,3,KM-042,20221010,2022-10-10,620,75.0,14,130,Oil Spot,34
1923,3,KM-042,20221119,2022-11-19,774,73.2,16,185,Barré,25
1924,3,KM-020,20250225,2025-02-25,840,78.8,14,176,Slub,42
1925,3,KM-045,20240312,2024-03-12,886,89.9,17,225,Barré,47
1926,3,KM-037,20241214,2024-12-14,670,77.7,9,90,Slub,36
1927,3,KM-022,20220120,2022-01-20,872,79.0,18,235,Hole,21
1928,3,KM-041,20250919,2025-09-19,737,90.2,21,232,Oil Spot,43
1929,3,KM-033,20250225,2025-02-25,716,73.5,22,236,Oil Spot,20
1930,3,KM-037,20230724,2023-07-24,697,74.4,12,125,Needle Mark,57
1931,3,KM-022,20240815,2024-08-15,865,83.3,12,155,Oil Spot,43
1932,3,KM-028,20250807,2025-08-07,696,85.7,22,229,Needle Mark,56
1933,3,KM-050,20221211,2022-12-11,751,70.1,18,202,Oil Spot,50
1934,3,KM-035,20250326,2025-03-26,883,73.7,20,264,Uneven Loop,42
1935,3,KM-034,20220304,2022-03-04,688,68.2,19,196,Oil Spot,45
1936,3,KM-016,20250917,2025-09-17,705,81.1,18,190,Oil Spot,16
1937,3,KM-042,20220523,2022-05-23,854,75.1,14,179,Uneven Loop,50
1938,3,KM-018,20240611,2024-06-11,890,77.4,13,173,Needle Mark,21
1939,3,KM-039,20250909,2025-09-09,636,71.8,14,133,Barré,30
1940,3,KM-001,20240730,2024-07-30,634,70.1,22,209,Oil Spot,36
1941,3,KM-030,20220506,2022-05-06,881,80.8,12,158,Barré,41
1942,3,KM-027,20221105,2022-11-05,701,72.2,14,147,Slub,36
1943,3,KM-039,20231007,2023-10-07,655,77.9,14,137,Oil Spot,12
1944,3,KM-009,20240315,2024-03-15,692,68.3,20,207,Hole,7
1945,3,KM-005,20230420,2023-04-20,742,67.9,16,178,Oil Spot,13
1946,3,KM-007,20240707,2024-07-07,816,70.5,22,269,Slub,41
1947,3,KM-004,20230515,2023-05-15,605,68.0,17,154,Slub,22
1948,3,KM-019,20230104,2023-01-04,820,71.5,11,135,Barré,43
1949,3,KM-037,20221008,2022-10-08,736,90.1,13,143,Needle Mark,14
1950,3,KM-002,20240414,2024-04-14,883,80.8,20,264,Needle Mark,15
1951,3,KM-025,20231224,2023-12-24,704,79.6,8,84,Needle Mark,10
1952,3,KM-037,20220310,2022-03-10,738,86.9,9,99,Hole,20
1953,3,KM-027,20221227,2022-12-27,713,71.5,17,181,Needle Mark,16
1954,3,KM-015,20240805,2024-08-05,743,67.9,11,122,Slub,24
1955,3,KM-028,20220605,2022-06-05,896,88.2,21,282,Uneven Loop,33
1956,3,KM-014,20240330,2024-03-30,718,67.7,9,96,Uneven Loop,50
1957,3,KM-029,20241222,2024-12-22,826,69.1,22,272,Uneven Loop,59
1958,3,KM-040,20250320,2025-03-20,794,65.6,20,238,Oil Spot,18
1959,3,KM-044,20240208,2024-02-08,851,76.8,22,280,Barré,26
1960,3,KM-021,20240131,2024-01-31,610,78.5,17,155,Uneven Loop,58
1961,3,KM-029,20241113,2024-11-13,705,75.1,19,200,Hole,43
1962,3,KM-045,20221111,2022-11-11,793,69.5,14,166,Needle Mark,18
1963,3,KM-021,20240116,2024-01-16,780,75.9,11,128,Slub,23
1964,3,KM-015,20240508,2024-05-08,794,81.2,15,178,Hole,48
1965,3,KM-037,20240828,2024-08-28,724,82.4,9,97,Uneven Loop,50
1966,3,KM-002,20221110,2022-11-10,799,80.4,13,155,Uneven Loop,6
1967,3,KM-032,20241104,2024-11-04,823,84.6,22,271,Uneven Loop,10
1968,3,KM-028,20231221,2023-12-21,730,74.4,12,131,Oil Spot,21
1969,3,KM-031,20231119,2023-11-19,680,69.6,21,214,Barré,46
1970,3,KM-034,20250507,2025-05-07,871,86.9,21,274,Hole,29
1971,3,KM-024,20230604,2023-06-04,624,85.5,9,84,Slub,15
1972,3,KM-006,20250212,2025-02-12,883,66.4,9,119,Barré,21
1973,3,KM-029,20221210,2022-12-10,676,72.9,21,212,Uneven Loop,22
1974,3,KM-012,20240101,2024-01-01,717,76.1,10,107,Barré,9
1975,3,KM-015,20250331,2025-03-31,647,81.8,17,164,Slub,55
1976,3,KM-048,20251028,2025-10-28,690,72.8,15,155,Uneven Loop,15
1977,3,KM-016,20230406,2023-04-06,608,86.8,11,100,Barré,50
1978,3,KM-005,20240928,2024-09-28,634,85.9,12,114,Needle Mark,39
1979,3,KM-008,20250209,2025-02-09,836,79.9,13,163,Slub,16
1980,3,KM-010,20241012,2024-10-12,873,90.2,11,144,Hole,25
1981,3,KM-011,20240731,2024-07-31,739,78.9,8,88,Barré,37
1982,3,KM-004,20221001,2022-10-01,801,68.6,8,96,Uneven Loop,14
1983,3,KM-009,20230730,2023-07-30,723,88.3,21,227,Oil Spot,41
1984,3,KM-018,20250709,2025-07-09,836,71.6,10,125,Slub,12
1985,3,KM-046,20251112,2025-11-12,727,69.4,17,185,Hole,9
1986,3,KM-025,20221006,2022-10-06,669,65.0,15,150,Barré,56
1987,3,KM-032,20251126,2025-11-26,802,79.9,19,228,Uneven Loop,38
1988,3,KM-030,20240624,2024-06-24,866,74.6,17,220,Barré,50
1989,3,KM-048,20240713,2024-07-13,807,85.3,16,193,Uneven Loop,15
1990,3,KM-033,20230925,2023-09-25,855,68.4,8,102,Needle Mark,9
1991,3,KM-039,20240325,2024-03-25,788,87.7,9,106,Barré,31
1992,3,KM-025,20220926,2022-09-26,792,73.1,8,95,Oil Spot,36
1993,3,KM-013,20221225,2022-12-25,608,70.8,20,182,Slub,53
1994,3,KM-010,20230414,2023-04-14,830,88.4,20,249,Slub,13
1995,3,KM-042,20230315,2023-03-15,754,75.7,10,113,Hole,19
1996,3,KM-029,20220807,2022-08-07,729,78.1,15,164,Slub,34
1997,3,KM-024,20220207,2022-02-07,704,77.5,14,147,Hole,20
1998,3,KM-010,20230204,2023-02-04,651,73.0,8,78,Oil Spot,34
1999,3,KM-025,20230613,2023-06-13,821,67.1,12,147,Oil Spot,57
2000,3,KM-033,20250226,2025-02-26,882,77.9,22,291,Uneven Loop,9
2001,3,KM-023,20240218,2024-02-18,769,70.2,22,253,Barré,15
2002,3,KM-001,20220320,2022-03-20,651,68.9,19,185,Barré,22
2003,3,KM-004,20251111,2025-11-11,612,78.8,18,165,Barré,28
2004,3,KM-002,20220814,2022-08-14,829,75.9,20,248,Barré,34
2005,3,KM-023,20220913,2022-09-13,767,72.7,8,92,Barré,42
2006,3,KM-008,20251026,2025-10-26,824,85.5,14,173,Barré,7
2007,3,KM-043,20220323,2022-03-23,880,84.7,17,224,Barré,9
2008,3,KM-010,20220126,2022-01-26,793,73.9,19,226,Uneven Loop,51
2009,3,KM-047,20240213,2024-02-13,736,68.9,20,220,Needle Mark,10
2010,3,KM-040,20240201,2024-02-01,796,72.4,11,131,Hole,7
2011,3,KM-020,20220404,2022-04-04,606,90.7,11,99,Uneven Loop,41
2012,3,KM-013,20230715,2023-07-15,813,86.6,22,268,Needle Mark,32
2013,3,KM-036,20230419,2023-04-19,890,71.9,22,293,Needle Mark,5
2014,3,KM-005,20251013,2025-10-13,683,88.2,12,122,Slub,35
2015,3,KM-005,20230731,2023-07-31,712,77.6,10,106,Slub,36
2016,3,KM-008,20240217,2024-02-17,640,83.1,20,192,Oil Spot,44
2017,3,KM-047,20230425,2023-04-25,790,88.0,12,142,Barré,40
2018,3,KM-036,20240626,2024-06-26,769,82.1,13,149,Barré,14
2019,3,KM-043,20230908,2023-09-08,866,83.4,20,259,Barré,54
2020,3,KM-016,20230420,2023-04-20,715,87.0,14,150,Uneven Loop,22
2021,3,KM-022,20230603,2023-06-03,860,73.1,19,245,Uneven Loop,8
2022,3,KM-038,20250106,2025-01-06,753,86.6,12,135,Hole,57
2023,3,KM-010,20230111,2023-01-11,884,71.0,20,265,Needle Mark,20
2024,3,KM-030,20241207,2024-12-07,678,90.0,19,193,Barré,37
2025,3,KM-024,20221002,2022-10-02,811,85.0,14,170,Barré,26
2026,3,KM-020,20251011,2025-10-11,641,71.5,17,163,Uneven Loop,47
2027,3,KM-005,20251007,2025-10-07,760,90.0,8,91,Uneven Loop,30
2028,3,KM-028,20220810,2022-08-10,678,76.2,8,81,Oil Spot,28
2029,3,KM-008,20250523,2025-05-23,757,71.4,22,249,Uneven Loop,30
2030,3,KM-038,20230610,2023-06-10,709,75.9,21,223,Needle Mark,23
2031,3,KM-016,20230905,2023-09-05,684,74.1,17,174,Oil Spot,42
2032,3,KM-025,20241231,2024-12-31,642,67.7,9,86,Slub,5
2033,3,KM-010,20250414,2025-04-14,876,76.6,22,289,Hole,55
2034,3,KM-045,20240117,2024-01-17,677,91.8,8,81,Uneven Loop,16
2035,3,KM-003,20231121,2023-11-21,668,72.9,21,210,Oil Spot,48
2036,3,KM-044,20221019,2022-10-19,782,83.0,9,105,Hole,15
2037,3,KM-020,20220330,2022-03-30,769,67.7,17,196,Hole,7
2038,3,KM-040,20221227,2022-12-27,600,87.2,11,99,Needle Mark,30
2039,3,KM-032,20240131,2024-01-31,655,72.2,12,117,Barré,58
2040,3,KM-034,20251104,2025-11-04,636,87.5,12,114,Needle Mark,9
2041,3,KM-030,20241124,2024-11-24,733,69.2,20,219,Slub,37
2042,3,KM-007,20230719,2023-07-19,854,81.4,19,243,Oil Spot,7
2043,3,KM-026,20240319,2024-03-19,773,83.0,19,220,Uneven Loop,56
2044,3,KM-029,20231219,2023-12-19,783,90.7,12,140,Oil Spot,46
2045,3,KM-046,20231219,2023-12-19,805,76.3,22,265,Needle Mark,55
2046,3,KM-020,20250522,2025-05-22,767,70.7,15,172,Needle Mark,50
2047,3,KM-010,20230513,2023-05-13,618,67.1,17,157,Hole,14
2048,3,KM-007,20221227,2022-12-27,829,68.4,19,236,Hole,23
2049,3,KM-050,20230413,2023-04-13,770,83.6,17,196,Needle Mark,50
2050,3,KM-031,20240111,2024-01-11,822,76.1,22,271,Slub,47
2051,3,KM-043,20221105,2022-11-05,882,84.7,12,158,Slub,18
2052,3,KM-031,20230822,2023-08-22,617,74.8,14,129,Needle Mark,27
2053,3,KM-005,20230604,2023-06-04,625,65.8,21,196,Oil Spot,29
2054,3,KM-012,20221013,2022-10-13,854,77.5,14,179,Slub,60
2055,3,KM-021,20231115,2023-11-15,830,68.6,13,161,Slub,50
2056,3,KM-028,20240317,2024-03-17,761,90.9,20,228,Barré,60
2057,3,KM-045,20220917,2022-09-17,694,65.2,20,208,Needle Mark,21
2058,3,KM-027,20250610,2025-06-10,647,78.1,13,126,Needle Mark,7
2059,3,KM-009,20250302,2025-03-02,722,78.8,15,162,Oil Spot,17
2060,3,KM-047,20240821,2024-08-21,692,76.3,20,207,Hole,45
2061,3,KM-024,20240406,2024-04-06,775,86.6,13,151,Oil Spot,5
2062,3,KM-007,20250507,2025-05-07,847,85.8,16,203,Needle Mark,18
2063,3,KM-010,20221214,2022-12-14,770,83.4,21,242,Slub,52
2064,3,KM-033,20250602,2025-06-02,740,79.3,22,244,Barré,42
2065,3,KM-040,20230727,2023-07-27,700,76.7,19,199,Hole,34
2066,3,KM-047,20221212,2022-12-12,880,72.8,20,264,Uneven Loop,7
2067,3,KM-019,20250913,2025-09-13,770,65.5,17,196,Slub,55
2068,3,KM-005,20240721,2024-07-21,842,87.4,14,176,Uneven Loop,43
2069,3,KM-037,20250218,2025-02-18,718,89.9,21,226,Barré,19
2070,3,KM-029,20250816,2025-08-16,735,73.1,18,198,Hole,57
2071,3,KM-015,20240208,2024-02-08,896,71.9,12,161,Hole,38
2072,3,KM-015,20220913,2022-09-13,620,71.0,21,195,Uneven Loop,20
2073,3,KM-026,20240428,2024-04-28,601,76.6,9,81,Oil Spot,39
2074,3,KM-035,20230607,2023-06-07,813,65.4,21,256,Slub,55
2075,3,KM-050,20221008,2022-10-08,756,85.8,18,204,Hole,36
2076,3,KM-038,20240203,2024-02-03,709,79.4,16,170,Oil Spot,54
2077,3,KM-008,20230629,2023-06-29,720,90.0,14,151,Barré,51
2078,3,KM-022,20250307,2025-03-07,690,79.7,11,113,Hole,48
2079,3,KM-028,20240207,2024-02-07,640,73.9,11,105,Uneven Loop,6
2080,3,KM-007,20240607,2024-06-07,666,90.1,19,189,Oil Spot,15
2081,3,KM-043,20250525,2025-05-25,749,83.1,14,157,Needle Mark,32
2082,3,KM-014,20220201,2022-02-01,683,74.8,20,204,Oil Spot,24
2083,3,KM-035,20220101,2022-01-01,880,82.3,9,118,Needle Mark,60
2084,3,KM-008,20241122,2024-11-22,601,90.7,9,81,Oil Spot,16
2085,3,KM-008,20220919,2022-09-19,831,74.1,16,199,Barré,34
2086,3,KM-033,20230908,2023-09-08,662,78.0,17,168,Oil Spot,55
2087,3,KM-006,20240920,2024-09-20,782,86.3,13,152,Needle Mark,29
2088,3,KM-013,20230612,2023-06-12,879,90.5,19,250,Hole,44
2089,3,KM-050,20221119,2022-11-19,644,91.8,10,96,Needle Mark,26
2090,3,KM-011,20240818,2024-08-18,867,87.0,16,208,Needle Mark,35
2091,3,KM-049,20220213,2022-02-13,779,65.8,21,245,Uneven Loop,55
2092,3,KM-049,20251007,2025-10-07,821,67.8,16,197,Uneven Loop,18
2093,3,KM-011,20220612,2022-06-12,697,81.8,15,156,Barré,52
2094,3,KM-045,20221209,2022-12-09,634,91.4,19,180,Needle Mark,58
2095,3,KM-043,20240710,2024-07-10,853,80.1,15,191,Uneven Loop,25
2096,3,KM-042,20230706,2023-07-06,788,70.4,8,94,Hole,33
2097,3,KM-013,20230214,2023-02-14,601,80.4,8,72,Slub,28
2098,3,KM-042,20230530,2023-05-30,773,76.2,21,243,Hole,25
2099,3,KM-030,20220306,2022-03-06,643,68.6,9,86,Barré,38
2100,3,KM-036,20241117,2024-11-17,659,81.0,15,148,Uneven Loop,40
2101,3,KM-036,20240407,2024-04-07,774,68.2,20,232,Hole,55
2102,3,KM-041,20240118,2024-01-18,762,71.6,16,182,Uneven Loop,23
2103,3,KM-003,20230617,2023-06-17,654,66.5,12,117,Slub,13
2104,3,KM-045,20220626,2022-06-26,732,87.0,10,109,Oil Spot,26
2105,3,KM-027,20240905,2024-09-05,638,91.3,13,124,Hole,36
2106,3,KM-020,20230529,2023-05-29,753,76.0,8,90,Oil Spot,25
2107,3,KM-012,20221129,2022-11-29,647,88.5,22,213,Barré,43
2108,3,KM-039,20230429,2023-04-29,651,74.8,9,87,Oil Spot,54
2109,3,KM-022,20240116,2024-01-16,762,89.0,10,114,Barré,18
2110,3,KM-038,20250110,2025-01-10,640,71.3,12,115,Oil Spot,58
2111,3,KM-049,20230712,2023-07-12,881,85.4,22,290,Hole,56
2112,3,KM-046,20231229,2023-12-29,881,90.3,21,277,Slub,39
2113,3,KM-020,20250816,2025-08-16,882,82.8,9,119,Uneven Loop,53
2114,3,KM-003,20230107,2023-01-07,759,89.8,14,159,Hole,47
2115,3,KM-022,20230823,2023-08-23,737,85.0,10,110,Hole,11
2116,3,KM-038,20230507,2023-05-07,602,67.9,15,135,Hole,35
2117,3,KM-024,20231116,2023-11-16,807,79.6,12,145,Needle Mark,42
2118,3,KM-036,20220624,2022-06-24,726,67.2,10,108,Needle Mark,46
2119,3,KM-037,20240519,2024-05-19,653,82.0,8,78,Uneven Loop,18
2120,3,KM-047,20220715,2022-07-15,664,69.6,21,209,Slub,37
2121,3,KM-016,20230623,2023-06-23,808,65.1,16,193,Oil Spot,41
2122,3,KM-047,20230825,2023-08-25,696,78.3,11,114,Hole,32
2123,3,KM-014,20240820,2024-08-20,798,70.2,16,191,Oil Spot,27
2124,3,KM-009,20220918,2022-09-18,807,91.3,14,169,Barré,23
2125,3,KM-018,20231125,2023-11-25,727,81.6,22,239,Hole,50
2126,3,KM-027,20221013,2022-10-13,730,82.5,15,164,Hole,12
2127,3,KM-026,20231105,2023-11-05,697,85.2,19,198,Needle Mark,41
2128,3,KM-012,20250519,2025-05-19,897,68.2,18,242,Needle Mark,13
2129,3,KM-046,20241003,2024-10-03,620,71.2,11,102,Slub,7
2130,3,KM-047,20250402,2025-04-02,636,83.5,10,95,Needle Mark,22
2131,3,KM-008,20220809,2022-08-09,894,65.1,11,147,Slub,12
2132,3,KM-045,20221016,2022-10-16,607,76.2,13,118,Needle Mark,33
2133,3,KM-010,20220919,2022-09-19,675,84.6,20,202,Hole,60
2134,3,KM-024,20251005,2025-10-05,766,91.4,14,160,Slub,38
2135,3,KM-044,20231027,2023-10-27,740,77.0,11,122,Slub,14
2136,3,KM-014,20240905,2024-09-05,799,74.5,21,251,Slub,59
2137,3,KM-043,20240407,2024-04-07,724,78.2,12,130,Uneven Loop,8
2138,3,KM-017,20230412,2023-04-12,601,76.7,10,90,Hole,55
2139,3,KM-004,20251005,2025-10-05,834,79.2,11,137,Uneven Loop,12
2140,3,KM-019,20220816,2022-08-16,672,72.7,10,100,Uneven Loop,54
2141,3,KM-001,20221030,2022-10-30,842,86.2,16,202,Hole,42
2142,3,KM-030,20240220,2024-02-20,778,73.2,11,128,Uneven Loop,17
2143,3,KM-045,20220606,2022-06-06,741,87.7,14,155,Oil Spot,15
2144,3,KM-031,20250206,2025-02-06,712,76.8,10,106,Hole,54
2145,3,KM-016,20241127,2024-11-27,848,75.4,16,203,Barré,46
2146,3,KM-010,20250102,2025-01-02,656,72.2,13,127,Barré,21
2147,3,KM-045,20241121,2024-11-21,650,72.3,18,175,Barré,56
2148,3,KM-020,20230808,2023-08-08,806,65.5,17,205,Hole,20
2149,3,KM-019,20221027,2022-10-27,729,86.9,20,218,Slub,40
2150,3,KM-040,20250430,2025-04-30,894,86.6,16,214,Needle Mark,45
2151,3,KM-032,20240904,2024-09-04,870,65.1,8,104,Oil Spot,54
2152,3,KM-045,20250224,2025-02-24,883,76.3,13,172,Hole,35
2153,3,KM-013,20251102,2025-11-02,695,67.9,12,125,Slub,53
2154,3,KM-028,20240305,2024-03-05,728,83.8,12,131,Barré,17
2155,3,KM-041,20251124,2025-11-24,805,83.1,17,205,Barré,41
2156,3,KM-023,20231206,2023-12-06,649,75.3,17,165,Needle Mark,20
2157,3,KM-021,20220923,2022-09-23,623,88.2,13,121,Uneven Loop,53
2158,3,KM-016,20220222,2022-02-22,872,74.0,11,143,Uneven Loop,40
2159,3,KM-002,20220114,2022-01-14,639,67.8,22,210,Needle Mark,19
2160,3,KM-027,20221030,2022-10-30,622,70.5,14,130,Barré,52
2161,3,KM-005,20230325,2023-03-25,652,83.4,16,156,Uneven Loop,50
2162,3,KM-009,20240121,2024-01-21,713,84.9,11,117,Oil Spot,11
2163,3,KM-003,20230420,2023-04-20,731,65.3,17,186,Uneven Loop,12
2164,3,KM-018,20220508,2022-05-08,830,89.1,9,112,Oil Spot,20
2165,3,KM-040,20240422,2024-04-22,660,67.5,12,118,Barré,39
2166,3,KM-048,20230519,2023-05-19,723,66.2,19,206,Oil Spot,39
2167,3,KM-011,20240429,2024-04-29,603,90.0,15,135,Needle Mark,55
2168,3,KM-027,20220719,2022-07-19,769,67.7,16,184,Barré,19
2169,3,KM-037,20220726,2022-07-26,742,65.0,19,211,Oil Spot,27
2170,3,KM-049,20220729,2022-07-29,831,80.0,10,124,Hole,52
2171,3,KM-007,20250317,2025-03-17,892,65.6,12,160,Needle Mark,16
2172,3,KM-011,20250901,2025-09-01,719,84.9,19,204,Needle Mark,17
2173,3,KM-014,20230622,2023-06-22,701,68.6,15,157,Hole,47
2174,3,KM-029,20250222,2025-02-22,715,81.7,8,85,Hole,51
2175,3,KM-047,20240927,2024-09-27,704,74.9,20,211,Oil Spot,58
2176,3,KM-044,20240530,2024-05-30,821,69.2,9,110,Needle Mark,35
2177,3,KM-025,20220619,2022-06-19,603,69.6,8,72,Barré,16
2178,3,KM-044,20221201,2022-12-01,815,67.9,20,244,Needle Mark,18
2179,3,KM-005,20250524,2025-05-24,678,76.2,14,142,Needle Mark,49
2180,3,KM-011,20221221,2022-12-21,736,84.3,19,209,Barré,48
2181,3,KM-034,20241209,2024-12-09,899,91.6,22,296,Uneven Loop,15
2182,3,KM-039,20221202,2022-12-02,872,82.8,11,143,Uneven Loop,32
2183,3,KM-012,20220704,2022-07-04,827,72.5,12,148,Barré,18
2184,3,KM-047,20250331,2025-03-31,610,70.3,12,109,Uneven Loop,54
2185,3,KM-035,20250619,2025-06-19,838,90.0,21,263,Barré,12
