DyeingID,FactoryID,BatchID,FabricType,Shade,StartTime,EndTime,GreyKG,FinishKG,BatchLossPct,ReprocessFlag
1420,3,B9832,Single Jersey,White,2025-11-03,2025-11-03 08:00:00,1924,1853,3.69,0
1421,3,B9936,Interlock,Navy,2022-12-07,2022-12-07 15:00:00,1993,1877,5.81,0
1422,3,B9342,Rib,Olive,2024-05-15,2024-05-15 07:00:00,1152,1111,3.55,0
1423,3,B8669,Twill,Olive,2022-03-28,2022-03-28 14:00:00,2791,2730,2.17,0
1424,3,B5385,Twill,Red,2022-04-25,2022-04-25 06:00:00,2744,2635,3.94,0
1425,3,B4316,Single Jersey,Navy,2024-10-13,2024-10-13 19:00:00,2611,2523,3.36,0
1426,3,B8569,Rib,Red,2022-03-20,2022-03-20 16:00:00,2073,1995,3.72,0
1427,3,B4636,Interlock,Olive,2024-08-24,2024-08-24 17:00:00,785,749,4.55,0
1428,3,B2003,Rib,Olive,2023-01-19,2023-01-19 10:00:00,1015,959,5.5,0
1429,3,B7987,Single Jersey,Navy,2025-01-23,2025-01-23 09:00:00,518,490,5.22,0
1430,3,B1125,Denim,White,2024-12-22,2024-12-22 06:00:00,2432,2371,2.5,0
1431,3,B8482,Rib,White,2025-08-16,2025-08-16 13:00:00,1183,1114,5.8,0
1432,3,B8469,Single Jersey,Black,2024-02-04,2024-02-04 17:00:00,2553,2472,3.17,0
1433,3,B8876,Denim,Red,2024-11-29,2024-11-29 06:00:00,1312,1285,2.0,0
1434,3,B8251,Single Jersey,Navy,2024-11-24,2024-11-24 19:00:00,799,781,2.19,0
1435,3,B5565,Rib,Navy,2023-06-07,2023-06-07 20:00:00,1709,1628,4.7,0
1436,3,B1849,Interlock,Marl Grey,2025-08-11,2025-08-11 13:00:00,2480,2346,5.4,0
1437,3,B8694,Single Jersey,Sky Blue,2022-02-25,2022-02-25 15:00:00,2249,2119,5.74,0
1438,3,B8778,Single Jersey,Red,2024-10-22,2024-10-22 18:00:00,1994,1897,4.84,0
1439,3,B7533,Twill,Sky Blue,2025-01-10,2025-01-10 15:00:00,2364,2278,3.63,1
1440,3,B7187,Denim,Sky Blue,2024-11-30,2024-11-30 06:00:00,1460,1419,2.78,0
1441,3,B1286,Denim,Marl Grey,2024-04-04,2024-04-04 19:00:00,2001,1948,2.61,0
1442,3,B5612,Rib,Marl Grey,2023-07-03,2023-07-03 18:00:00,2055,1957,4.73,0
1443,3,B8518,Denim,Navy,2025-05-11,2025-05-11 07:00:00,1246,1214,2.51,1
1444,3,B5233,Rib,White,2025-09-21,2025-09-21 10:00:00,554,532,3.83,0
1445,3,B8835,Rib,Red,2023-10-05,2023-10-05 18:00:00,705,669,5.05,0
1446,3,B2872,Single Jersey,Olive,2024-06-08,2024-06-08 07:00:00,652,619,4.98,1
1447,3,B7503,Rib,Red,2023-04-08,2023-04-08 12:00:00,536,524,2.12,1
1448,3,B6712,Denim,White,2024-09-10,2024-09-10 20:00:00,1355,1291,4.68,0
1449,3,B6509,Denim,Red,2025-02-03,2025-02-03 11:00:00,2778,2620,5.67,0
1450,3,B5735,Denim,White,2024-03-24,2024-03-24 15:00:00,1347,1300,3.43,0
1451,3,B4062,Single Jersey,Olive,2023-08-23,2023-08-23 19:00:00,2836,2733,3.61,0
1452,3,B5131,Twill,Navy,2024-06-16,2024-06-16 12:00:00,2569,2422,5.7,0
1453,3,B5647,Rib,Sky Blue,2023-06-23,2023-06-23 13:00:00,1138,1114,2.09,0
1454,3,B3272,Twill,Red,2025-10-29,2025-10-29 10:00:00,1994,1942,2.59,0
1455,3,B7436,Denim,Olive,2022-11-07,2022-11-07 08:00:00,1580,1494,5.43,0
1456,3,B9160,Rib,Olive,2024-03-20,2024-03-20 20:00:00,510,498,2.16,1
1457,3,B3314,Single Jersey,White,2022-09-16,2022-09-16 16:00:00,2102,2004,4.66,1
1458,3,B7176,Single Jersey,Olive,2025-10-31,2025-10-31 11:00:00,852,814,4.36,0
1459,3,B5584,Rib,Sky Blue,2025-07-24,2025-07-24 16:00:00,1086,1042,3.98,1
1460,3,B4324,Single Jersey,Marl Grey,2025-06-21,2025-06-21 12:00:00,1311,1232,5.95,0
1461,3,B4556,Twill,White,2023-04-02,2023-04-02 06:00:00,1322,1252,5.25,1
1462,3,B1931,Single Jersey,White,2025-03-14,2025-03-14 09:00:00,714,684,4.11,0
1463,3,B2080,Denim,Red,2023-12-02,2023-12-02 10:00:00,2634,2569,2.46,1
1464,3,B9711,Single Jersey,Navy,2023-02-05,2023-02-05 11:00:00,2657,2535,4.57,0
1465,3,B5565,Single Jersey,Olive,2025-07-22,2025-07-22 08:00:00,2727,2576,5.52,0
1466,3,B1828,Denim,Marl Grey,2025-08-08,2025-08-08 09:00:00,1442,1410,2.2,0
1467,3,B8266,Twill,Red,2023-01-21,2023-01-21 08:00:00,862,836,2.97,0
1468,3,B9745,Single Jersey,White,2025-09-25,2025-09-25 16:00:00,837,815,2.56,0
1469,3,B8030,Denim,Black,2022-05-22,2022-05-22 15:00:00,1928,1823,5.41,0
1470,3,B5965,Twill,Marl Grey,2022-12-02,2022-12-02 19:00:00,1550,1471,5.08,0
1471,3,B6693,Rib,Black,2025-10-04,2025-10-04 14:00:00,861,842,2.15,0
1472,3,B4474,Rib,Black,2024-08-30,2024-08-30 13:00:00,2272,2181,3.99,0
1473,3,B9254,Interlock,Navy,2024-08-19,2024-08-19 17:00:00,887,849,4.23,0
1474,3,B6053,Rib,Marl Grey,2024-03-16,2024-03-16 12:00:00,2229,2130,4.43,0
1475,3,B6832,Single Jersey,Sky Blue,2025-02-26,2025-02-26 13:00:00,925,891,3.62,0
1476,3,B2610,Denim,Red,2025-08-18,2025-08-18 16:00:00,2460,2371,3.59,0
1477,3,B9696,Denim,Sky Blue,2025-06-24,2025-06-24 14:00:00,1387,1336,3.64,0
1478,3,B9617,Interlock,Black,2025-01-29,2025-01-29 18:00:00,859,816,4.91,0
1479,3,B3645,Twill,Red,2024-04-18,2024-04-18 12:00:00,1204,1151,4.37,0
1480,3,B8126,Twill,White,2025-06-30,2025-06-30 09:00:00,2608,2554,2.04,0
1481,3,B8332,Twill,Black,2022-06-07,2022-06-07 08:00:00,2118,1991,5.96,0
1482,3,B9810,Denim,Black,2024-10-03,2024-10-03 18:00:00,2399,2323,3.17,0
1483,3,B6209,Denim,White,2023-07-27,2023-07-27 13:00:00,934,910,2.54,0
1484,3,B8868,Twill,Navy,2024-09-14,2024-09-14 13:00:00,2276,2201,3.29,0
1485,3,B7228,Interlock,Black,2022-06-30,2022-06-30 11:00:00,2748,2600,5.35,0
1486,3,B9719,Single Jersey,Olive,2025-11-21,2025-11-21 20:00:00,620,584,5.7,0
1487,3,B5766,Single Jersey,Sky Blue,2023-10-15,2023-10-15 12:00:00,2305,2248,2.44,0
1488,3,B6401,Twill,White,2023-07-06,2023-07-06 19:00:00,2886,2806,2.75,1
1489,3,B3278,Denim,Sky Blue,2023-08-22,2023-08-22 07:00:00,1943,1836,5.47,0
1490,3,B9755,Denim,Red,2023-06-11,2023-06-11 10:00:00,828,789,4.59,0
1491,3,B9611,Twill,Black,2023-07-08,2023-07-08 06:00:00,729,688,5.49,0
1492,3,B1071,Denim,Navy,2023-09-09,2023-09-09 08:00:00,1572,1523,3.08,0
1493,3,B9566,Twill,White,2022-06-02,2022-06-02 06:00:00,2512,2426,3.4,0
1494,3,B4816,Single Jersey,Sky Blue,2024-01-05,2024-01-05 07:00:00,1078,1031,4.36,1
1495,3,B3456,Interlock,Marl Grey,2023-09-01,2023-09-01 19:00:00,554,541,2.26,0
1496,3,B1591,Twill,Olive,2022-03-31,2022-03-31 12:00:00,1200,1148,4.29,0
1497,3,B6646,Rib,Navy,2024-11-03,2024-11-03 15:00:00,1163,1129,2.91,0
1498,3,B4454,Single Jersey,Marl Grey,2023-09-28,2023-09-28 06:00:00,2797,2739,2.06,0
1499,3,B1223,Twill,Marl Grey,2022-03-22,2022-03-22 10:00:00,1301,1273,2.08,0
1500,3,B3830,Twill,Marl Grey,2024-10-08,2024-10-08 15:00:00,2234,2176,2.56,0
